iter	Logloss
564	0.07637884893
565	0.07632261351
566	0.07627777469
567	0.07621218303
568	0.07619096131
569	0.0761656118
570	0.07608370657
571	0.07599524303
572	0.07596553299
573	0.07589896843
574	0.07585817684
575	0.07581435834
576	0.07577202858
577	0.0757713409
578	0.07568259732
579	0.07568210037
580	0.07563912509
581	0.07560834766
582	0.07554569742
583	0.07548227552
584	0.07542536293
585	0.07535029253
586	0.07527195534
587	0.07521173552
588	0.0751957055
589	0.07516269007
590	0.07509643514
591	0.07503222582
592	0.07498198183
593	0.07497167894
594	0.07494398292
595	0.07490640748
596	0.07486297544
597	0.07481224142
598	0.07475581175
599	0.07469431811
600	0.0746596736
601	0.07463377099
602	0.07459421818
603	0.07457311021
604	0.07453805807
605	0.07442862324
606	0.07442144202
607	0.07439884846
608	0.07435736394
609	0.07430388283
610	0.07430309192
611	0.07419449672
612	0.0741465484
613	0.07410248291
614	0.07408193838
615	0.07408152717
616	0.07405042252
617	0.07405003057
618	0.07397996989
619	0.07393394286
620	0.07389068928
621	0.07381772222
622	0.07377650894
623	0.07374265533
624	0.07371324267
625	0.0736596757
626	0.07364092123
627	0.0736106495
628	0.0735938723
629	0.07359318463
630	0.07356979316
631	0.07351675987
632	0.073451966
633	0.07342419487
634	0.07342382391
635	0.0733754118
636	0.0733628954
637	0.07329029575
638	0.07322087208
639	0.07319723913
640	0.07314585943
641	0.0731230139
642	0.07305434424
643	0.07301300504
644	0.07298190565
645	0.07296286413
646	0.07289498372
647	0.0728634767
648	0.07284665051
649	0.0728269808
650	0.07279762947
651	0.07278092926
652	0.07274003968
653	0.07270006167
654	0.07266370595
655	0.07261053094
656	0.07257057234
657	0.07250366815
658	0.07247971674
659	0.07244244751
660	0.07240852568
661	0.07236349811
662	0.07230688123
663	0.07224214532
664	0.07219592755
665	0.07218221604
666	0.07216332675
667	0.07213043729
668	0.0721178894
669	0.07207781006
670	0.07202545571
671	0.07202527548
672	0.07202494477
673	0.07198545319
674	0.07197688087
675	0.07192856705
676	0.07189604682
677	0.07185574867
678	0.0718116342
679	0.07180106009
680	0.0717365499
681	0.07168979837
682	0.07159293233
683	0.07154181685
684	0.07148694628
685	0.07145653982
686	0.07141773241
687	0.07137486051
688	0.07135051013
689	0.07131049197
690	0.07128527902
691	0.07126957963
692	0.07122781155
693	0.07117893776
694	0.07114871853
695	0.0710969699
696	0.0710872847
697	0.07106501844
698	0.07100096836
699	0.07100044516
700	0.07096711128
701	0.0709469937
702	0.07093350441
703	0.07089437138
704	0.07089404416
705	0.0708543812
706	0.07082550931
707	0.0708041407
708	0.07080384148
709	0.07076769934
710	0.07076738437
711	0.07071758301
712	0.07063752905
713	0.07060011635
714	0.07056846402
715	0.07051108063
716	0.07044630963
717	0.07044601391
718	0.07040075863
719	0.07035768005
720	0.07029994852
721	0.07025331082
722	0.07023588795
723	0.07021356385
724	0.07019355994
725	0.07019328521
726	0.07017957195
727	0.07013669633
728	0.07008998346
729	0.07001887289
730	0.06994204744
731	0.06990104403
732	0.06987796752
733	0.06987795877
734	0.06985396011
735	0.06980834429
736	0.06980806432
737	0.06976923775
738	0.06972783373
739	0.06972783023
740	0.06968997132
741	0.06968971585
742	0.06968945863
743	0.06968943063
744	0.06968942363
745	0.06966183786
746	0.0696249256
747	0.06960743274
748	0.06959002563
749	0.06953775178
750	0.0695045701
751	0.06950433913
752	0.0694805592
753	0.06946077934
754	0.06944709756
755	0.06942494308
756	0.06937614262
757	0.0693165702
758	0.06928551456
759	0.06925356476
760	0.06921638477
761	0.0691895551
762	0.06917450498
763	0.06912156262
764	0.06908593464
765	0.06907105425
766	0.06903564329
767	0.06900843706
768	0.06896844007
769	0.06891300429
770	0.06886547419
771	0.06882261432
772	0.06880482916
773	0.0687258971
774	0.06869115453
775	0.06866808852
776	0.06864919581
777	0.06864918531
778	0.06861401062
779	0.06858950627
780	0.06858920705
781	0.06851164842
782	0.06847366197
783	0.06842113946
784	0.06842104847
785	0.06836917006
786	0.06833822118
787	0.06832184468
788	0.0682774747
789	0.06823750203
790	0.0682372658
791	0.06818272422
792	0.06814365802
793	0.06809534758
794	0.06808967461
795	0.06805828135
796	0.06803853473
797	0.06799060381
798	0.06797731575
799	0.06796804358
800	0.06793273574
801	0.06789786916
802	0.06784976678
803	0.06780327081
804	0.06777667367
805	0.06770036265
806	0.06763573853
807	0.06758492401
808	0.06754831273
809	0.0675021388
810	0.06747090642
811	0.06742488113
812	0.06740351769
813	0.06734683082
814	0.06732615156
815	0.06727913571
816	0.06726691329
817	0.06723414457
818	0.06719879664
819	0.06717180581
820	0.06714247374
821	0.06712104182
822	0.06707941556
823	0.06703249963
824	0.06697985832
825	0.0669512909
826	0.06693152678
827	0.06690529185
828	0.06686080808
829	0.06684379117
830	0.06681040304
831	0.06674442115
832	0.06672777869
833	0.06671600764
834	0.06669819639
835	0.06666144494
836	0.06663559342
837	0.0665626123
838	0.06652591702
839	0.06650981175
840	0.0664786074
841	0.06645299539
842	0.06644066622
843	0.06644043699
844	0.06644042299
845	0.06640715042
846	0.06640710668
847	0.06639828587
848	0.06639827012
849	0.06639821063
850	0.06639817913
851	0.06633687269
852	0.06630314507
853	0.06628166614
854	0.06625854414
855	0.06621792053
856	0.06617169217
857	0.06613935914
858	0.06613933115
859	0.06608467756
860	0.06605324045
861	0.06602077095
862	0.06601036482
863	0.06598747574
864	0.06595868085
865	0.06592770562
866	0.06590001661
867	0.06586502913
868	0.06583937876
869	0.06581272567
870	0.0658021743
871	0.06574707451
872	0.06572264889
873	0.06568616009
874	0.06568432454
875	0.06563739296
876	0.06557480047
877	0.06556551597
878	0.06554700471
879	0.06550793659
880	0.06548236135
881	0.0654467597
882	0.06540310717
883	0.06538434589
884	0.06538202389
885	0.0653492027
886	0.06533967848
887	0.06529764976
888	0.0652773572
889	0.06525600076
890	0.06521068373
891	0.06518950752
892	0.06516840287
893	0.06516836437
894	0.06516817539
895	0.06512126602
896	0.06509077031
897	0.06506527565
898	0.06504476786
899	0.06500799732
900	0.0649991836
901	0.06496706232
902	0.06495662636
903	0.06493655786
904	0.06489643801
905	0.0648507942
906	0.06481078301
907	0.06477323538
908	0.06474169854
909	0.06474150256
910	0.06472504208
911	0.06470127617
912	0.06467225379
913	0.06466531938
914	0.06465387728
915	0.06458994285
916	0.06457286287
917	0.06453957095
918	0.06451203768
919	0.06448528831
920	0.06445300069
921	0.064426813
922	0.06439941446
923	0.06434742528
924	0.06431941781
925	0.06429880853
926	0.06425515591
927	0.06422068289
928	0.06420604572
929	0.06418157811
930	0.06418139263
931	0.06413745312
932	0.06411964179
933	0.06409277338
934	0.06405813595
935	0.06402366644
936	0.06397471022
937	0.06391866369
938	0.06390012268
939	0.06387745212
940	0.06385773174
941	0.06380385857
942	0.06378192119
943	0.0637818722
944	0.06374662226
945	0.06370841876
946	0.06362305587
947	0.06360235911
948	0.06357090275
949	0.06351170491
950	0.06349520594
951	0.06346905157
952	0.06344395578
953	0.06343160387
954	0.06341546352
955	0.06341541628
956	0.06341537428
957	0.06341536378
958	0.06338909737
959	0.06338896788
960	0.06336435503
961	0.06333221462
962	0.06330376452
963	0.06329686852
964	0.06329681602
965	0.06327379726
966	0.06325513552
967	0.06321086875
968	0.06318953679
969	0.06314303557
970	0.06312732226
971	0.06312730476
972	0.06312726452
973	0.06311674466
974	0.06311661517
975	0.06309034526
976	0.06309033476
977	0.06309033826
978	0.06309027351
979	0.06307160128
980	0.06301696003
981	0.06298918522
982	0.06295556268
983	0.06294023601
984	0.06290386451
985	0.06288771737
986	0.06288771037
987	0.06285167651
988	0.06281340299
989	0.06281324726
990	0.06274921126
991	0.06273313574
992	0.0627150567
993	0.0626752485
994	0.06266117302
995	0.06263090828
996	0.0626178127
997	0.06260262259
998	0.06257777878
999	0.06252914977
